Comunidade,Tamanho,Densidade,Densidade Espacial,Fator escolha,Lat,Lon,Porcentagem Crimes,Porcentagem Armas,Porcentagem Horarios,Areas,Subareas
619,11,0.170702732118537,348.650344888167,654.671230691282,34.1937545454545,-118.508154545455,"{'vandalismo': 0.182, 'roubo': 0.727, 'agressao leve': 0.091}","{'Indefinido': 0.727, 'armas de fogo semiautomaticas': 0.091, 'explosivos e substancias quimicas': 0.091, 'objetos cortantes': 0.091}","{'Manha': 0.091, 'Tarde': 0.455, 'Noite': 0.273, 'Madrugada': 0.182}",{'West Valley'},"{1027, 1037}"
620,1,0,0,0,34.3128,-118.4636,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Mission'},{1913}
621,1,0,0,0,34.2119,-118.5679,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Topanga'},{2129}
622,6,0.506943139478801,0,0,34.254,-118.5128,"{'roubo': 0.833, 'agressao leve': 0.167}","{'Indefinido': 0.667, 'força fisica e ameacas': 0.167, 'outros': 0.167}","{'Manha': 0.167, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.167}",{'Devonshire'},{1756}
623,1,0,0,0,34.1179,-118.4463,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{807}
624,3,0.300038598626219,750.000000001748,675.086846910566,34.1831,-118.416766666667,"{'roubo': 0.667, 'vandalismo': 0.333}","{'Indefinido': 0.667, 'armas de fogo': 0.333}","{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.333}",{'Van Nuys'},{939}
625,3,0.341642286292306,958.314847505062,982.202626468477,34.2987666666667,-118.502833333333,"{'agressao leve': 0.333, 'roubo': 0.667}","{'força fisica e ameacas': 0.333, 'Indefinido': 0.667}","{'Manha': 0.333, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.0}",{'Devonshire'},"{1707, 1708}"
626,10,0.0840930171649723,231.862793379225,194.980418635576,33.78159,-118.30429,"{'vandalismo': 0.3, 'sequestro': 0.1, 'roubo': 0.5, 'agressao leve': 0.1}","{'Indefinido': 0.7, 'força fisica e ameacas': 0.3}","{'Manha': 0.0, 'Tarde': 0.3, 'Noite': 0.6, 'Madrugada': 0.1}",{'Harbor'},"{512, 521, 531}"
627,12,0.221436842177735,502.271087370701,1334.65588205454,34.311375,-118.42615,"{'roubo': 0.417, 'vandalismo': 0.5, 'agressao leve': 0.083}","{'Indefinido': 0.917, 'força fisica e ameacas': 0.083}","{'Manha': 0.417, 'Tarde': 0.167, 'Noite': 0.25, 'Madrugada': 0.167}",{'Mission'},{1907}
628,3,0.25842081467683,670.820393253598,520.061857579278,34.1236333333333,-118.337833333333,"{'roubo': 0.333, 'vandalismo': 0.333, 'agressao grave': 0.333}","{'Indefinido': 0.667, 'outros': 0.333}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.667, 'Madrugada': 0.333}",{'Hollywood'},{615}
629,8,0.0752333423555488,252.733300657452,152.11176746408,34.152775,-118.6035125,"{'roubo': 0.625, 'vandalismo': 0.375}",{'Indefinido': 1.0},"{'Manha': 0.25, 'Tarde': 0.25, 'Noite': 0.375, 'Madrugada': 0.125}",{'Topanga'},"{2185, 2196}"
630,2,0.325941493194873,0,0,34.25,-118.5273,"{'agressao grave': 0.5, 'roubo': 0.5}","{'armas de fogo': 0.5, 'Indefinido': 0.5}","{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},"{1755, 1767}"
631,1,0,0,0,34.2227,-118.6176,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Topanga'},{2103}
632,8,0.556113973903253,1278.65879015617,5688.64016848058,33.97725,-118.394075,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.375, 'Tarde': 0.5, 'Noite': 0.125, 'Madrugada': 0.0}",{'Pacific'},{1466}
633,7,0.0982447416849409,242.891719423621,167.039839625293,34.3229142857143,-118.416357142857,"{'roubo': 0.857, 'agressao leve': 0.143}","{'Indefinido': 0.857, 'força fisica e ameacas': 0.143}","{'Manha': 0.143, 'Tarde': 0.143, 'Noite': 0.429, 'Madrugada': 0.286}",{'Mission'},"{1908, 1909}"
634,4,0.24134357624371,490.081071172512,473.111673464489,34.0828,-118.46445,"{'roubo': 0.75, 'golpes': 0.25}","{'outros': 0.5, 'Indefinido': 0.5}","{'Manha': 0.25, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.25}",{'West LA'},{805}
635,5,0.414526840538235,745.436558839389,1545.01730778693,34.23552,-118.52678,"{'roubo': 0.8, 'vandalismo': 0.2}","{'Indefinido': 0.8, 'armas de fogo': 0.2}","{'Manha': 0.2, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.8}",{'Devonshire'},"{1785, 1787, 1773}"
636,1,0,0,0,34.2736,-118.5432,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1728}
637,2,0.188997234714018,743.294146247585,280.961076439822,34.1262,-118.22715,"{'vandalismo': 0.5, 'roubo': 0.5}","{'explosivos e substancias quimicas': 0.5, 'Indefinido': 0.5}","{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1112}
638,13,0.501560476683333,1928.50011681037,12574.3726923265,34.1265,-118.262515384615,"{'roubo': 0.846, 'vandalismo': 0.154}","{'outros': 0.231, 'Indefinido': 0.769}","{'Manha': 0.231, 'Tarde': 0.462, 'Noite': 0.231, 'Madrugada': 0.077}",{'Northeast'},"{1123, 1102}"
639,2,0.511725819516172,1000.00000000233,1023.45163903473,34.2514,-118.5723,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.5}",{'Devonshire'},{1753}
640,3,0.198087337711846,439.3596623407,261.094757433135,34.0494666666667,-118.5342,"{'vandalismo': 0.333, 'roubo': 0.667}",{'Indefinido': 1.0},"{'Manha': 0.667, 'Tarde': 0.0, 'Noite': 0.333, 'Madrugada': 0.0}",{'West LA'},"{811, 822}"
641,8,0.472771749154206,0,0,34.1747,-118.4442,"{'roubo': 0.625, 'agressao leve': 0.25, 'vandalismo': 0.125}","{'Indefinido': 0.625, 'força fisica e ameacas': 0.375}","{'Manha': 0.375, 'Tarde': 0.125, 'Noite': 0.375, 'Madrugada': 0.125}",{'Van Nuys'},{943}
642,6,0.232788687283703,528.786910889907,738.573665033196,33.7830833333333,-118.23,"{'agressao leve': 0.167, 'vandalismo': 0.667, 'roubo': 0.167}","{'outros': 0.167, 'Indefinido': 0.833}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.667, 'Madrugada': 0.333}",{'Harbor'},{529}
643,10,0.520586647321827,0,0,34.0689,-118.1878,"{'roubo': 0.8, 'agressao leve': 0.2}","{'Indefinido': 0.8, 'força fisica e ameacas': 0.1, 'outros': 0.1}","{'Manha': 0.2, 'Tarde': 0.5, 'Noite': 0.2, 'Madrugada': 0.1}",{'Hollenbeck'},{437}
644,19,0.400987050768367,1968.07555494858,14994.2834368949,34.2249578947368,-118.515042105263,"{'roubo': 0.474, 'agressao leve': 0.263, 'agressao grave': 0.105, 'vandalismo': 0.158}","{'Indefinido': 0.579, 'força fisica e ameacas': 0.263, 'armas de fogo': 0.053, 'explosivos e substancias quimicas': 0.053, 'outros': 0.053}","{'Manha': 0.211, 'Tarde': 0.263, 'Noite': 0.421, 'Madrugada': 0.105}",{'Devonshire'},{1795}
645,1,0,0,0,34.3049,-118.4462,{'agressao grave': 1.0},{'armas de fogo': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Mission'},{1916}
646,4,0.394048733736019,828.796527137037,1306.34488817264,34.113275,-118.369475,"{'roubo': 0.75, 'agressao leve': 0.25}","{'Indefinido': 0.75, 'força fisica e ameacas': 0.25}","{'Manha': 0.0, 'Tarde': 0.75, 'Noite': 0.25, 'Madrugada': 0.0}",{'Hollywood'},{622}
647,2,0.190529488869953,559.016994372278,213.018444414735,34.1918,-118.5571,"{'vandalismo': 0.5, 'roubo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1021}
648,1,0,0,0,34.1625,-118.6209,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Topanga'},{2183}
649,2,0.236812056741248,769.230769231753,364.326241140847,34.24895,-118.4943,"{'roubo': 0.5, 'vandalismo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1776}
650,5,0.212567120455855,622.112131819826,661.202922307969,34.07212,-118.23002,"{'agressao grave': 0.2, 'agressao leve': 0.2, 'crime sexual': 0.2, 'roubo': 0.4}","{'objetos cortantes': 0.4, 'outros': 0.2, 'Indefinido': 0.4}","{'Manha': 0.0, 'Tarde': 0.8, 'Noite': 0.2, 'Madrugada': 0.0}",{'Central'},{105}
651,4,0.589565949505312,1379.15386328812,3252.40862769352,34.147675,-118.381725,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'N Hollywood'},{1563}
652,4,0.469852374746173,752.828419844026,1414.8728833605,34.27095,-118.4828,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.25, 'Noite': 0.5, 'Madrugada': 0.25}",{'Devonshire'},{1738}
653,2,0.16749970440957,819.231920516848,274.442209058913,33.9265,-118.25835,"{'agressao grave': 0.5, 'vandalismo': 0.5}","{'armas de fogo': 0.5, 'Indefinido': 0.5}","{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.5}",{'Southeast'},{1864}
654,14,0.176733506917381,439.576309115871,1087.63007734985,33.7990285714286,-118.261835714286,"{'crime sexual': 0.071, 'roubo': 0.357, 'vandalismo': 0.357, 'agressao leve': 0.214}","{'força fisica e ameacas': 0.214, 'Indefinido': 0.714, 'outros': 0.071}","{'Manha': 0.071, 'Tarde': 0.429, 'Noite': 0.357, 'Madrugada': 0.143}",{'Harbor'},{518}
655,2,0.374049901738859,497.518595104579,372.193563224246,33.876,-118.2823,{'roubo': 1.0},"{'Indefinido': 0.5, 'armas de fogo': 0.5}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'Southeast'},{1891}
656,15,0.194523700959409,423.646603700403,1236.1395787603,34.00192,-118.35724,"{'vandalismo': 0.2, 'roubo': 0.6, 'agressao grave': 0.2}","{'Indefinido': 0.733, 'objetos contundentes': 0.067, 'objetos cortantes': 0.067, 'armas de fogo': 0.133}","{'Manha': 0.267, 'Tarde': 0.4, 'Noite': 0.2, 'Madrugada': 0.133}",{'Southwest'},{391}
657,7,0.0935081082011999,263.162856704435,172.255026154786,34.2412857142857,-118.428471428571,"{'agressao grave': 0.286, 'agressao leve': 0.143, 'roubo': 0.429, 'vandalismo': 0.143}","{'armas de fogo': 0.286, 'força fisica e ameacas': 0.143, 'Indefinido': 0.571}","{'Manha': 0.0, 'Tarde': 0.429, 'Noite': 0.429, 'Madrugada': 0.143}",{'Mission'},"{1969, 1967}"
658,4,0.620760158160455,2165.17921247275,5376.22796152124,34.2347,-118.290875,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.75, 'Tarde': 0.0, 'Noite': 0.25, 'Madrugada': 0.0}",{'Foothill'},{1679}
659,1,0,0,0,33.9775,-118.4292,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Pacific'},{1463}
660,1,0,0,0,33.9054,-118.2872,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Southeast'},{1871}
661,5,0.654681079261389,0,0,33.9377,-118.3745,{'roubo': 1.0},"{'Indefinido': 0.8, 'outros': 0.2}","{'Manha': 0.2, 'Tarde': 0.2, 'Noite': 0.4, 'Madrugada': 0.2}",{'Pacific'},{1498}
662,1,0,0,0,33.9636,-118.3962,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Pacific'},{1476}
663,2,0.270936473754896,924.500327041677,500.961717187839,34.1002,-118.22915,"{'agressao leve': 0.5, 'roubo': 0.5}","{'força fisica e ameacas': 0.5, 'Indefinido': 0.5}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Northeast'},{1147}
664,6,0.518287927387657,0,0,34.1442,-118.218,"{'roubo': 0.833, 'crime sexual': 0.167}","{'outros': 0.167, 'Indefinido': 0.667, 'armas de fogo': 0.167}","{'Manha': 0.167, 'Tarde': 0.5, 'Noite': 0.167, 'Madrugada': 0.167}",{'Northeast'},{1105}
665,1,0,0,0,34.251,-118.5405,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1754}
666,2,0.547601470468551,1104.31526075487,1209.44932130045,33.80425,-118.29915,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Harbor'},{509}
667,4,0.311117247932033,1111.11111110931,1382.74332414014,34.07985,-118.1974,"{'agressao leve': 0.5, 'roubo': 0.25, 'golpes': 0.25}","{'força fisica e ameacas': 0.25, 'outros': 0.25, 'Indefinido': 0.5}","{'Manha': 0.25, 'Tarde': 0.25, 'Noite': 0.5, 'Madrugada': 0.0}",{'Hollenbeck'},{417}
668,11,0.164926847580228,358.448951758931,650.296411952416,33.7224454545455,-118.311527272727,"{'vandalismo': 0.455, 'roubo': 0.545}","{'Indefinido': 0.818, 'outros': 0.091, 'armas de fogo': 0.091}","{'Manha': 0.182, 'Tarde': 0.273, 'Noite': 0.455, 'Madrugada': 0.091}",{'Harbor'},"{581, 583}"
669,1,0,0,0,34.1498,-118.6143,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Topanga'},{2185}
670,1,0,0,0,34.1238,-118.3553,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'N Hollywood'},{1599}
671,3,0.28239112892658,712.16264836872,603.325242756558,34.3076,-118.4576,"{'agressao grave': 0.667, 'roubo': 0.333}","{'armas de fogo': 0.333, 'Indefinido': 0.333, 'força fisica e ameacas': 0.333}","{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.333}",{'Mission'},{1913}
672,6,0.570985270011841,2096.85663348579,7183.64550628202,33.7857833333333,-118.281633333333,{'roubo': 1.0},"{'força fisica e ameacas': 0.167, 'Indefinido': 0.833}","{'Manha': 0.167, 'Tarde': 0.0, 'Noite': 0.833, 'Madrugada': 0.0}",{'Harbor'},{513}
673,5,0.401720614054066,0,0,34.3261,-118.4889,"{'roubo': 0.4, 'vandalismo': 0.2, 'agressao grave': 0.2, 'agressao leve': 0.2}","{'Indefinido': 0.6, 'força fisica e ameacas': 0.4}","{'Manha': 0.2, 'Tarde': 0.4, 'Noite': 0.0, 'Madrugada': 0.4}",{'Mission'},{1901}
674,7,0.581663882570339,0,0,34.0738,-118.4768,"{'roubo': 0.857, 'vandalismo': 0.143}","{'Indefinido': 0.857, 'outros': 0.143}","{'Manha': 0.286, 'Tarde': 0.286, 'Noite': 0.286, 'Madrugada': 0.143}",{'West LA'},{813}
675,4,0.332194911842275,572.356727661623,760.535970751543,34.2816,-118.390825,"{'roubo': 0.75, 'vandalismo': 0.25}",{'Indefinido': 1.0},"{'Manha': 0.25, 'Tarde': 0.25, 'Noite': 0.25, 'Madrugada': 0.25}",{'Foothill'},{1605}
676,1,0,0,0,34.1408,-118.4487,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Van Nuys'},{994}
677,2,0.099898076676082,416.305447122758,83.1762269546798,34.12715,-118.3184,"{'agressao leve': 0.5, 'vandalismo': 0.5}","{'força fisica e ameacas': 0.5, 'outros': 0.5}","{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Hollywood'},{627}
678,16,0.327112224850825,894.187779432167,4679.9960634316,34.2502375,-118.5886,"{'agressao leve': 0.25, 'roubo': 0.625, 'vandalismo': 0.125}","{'outros': 0.188, 'Indefinido': 0.625, 'força fisica e ameacas': 0.125, 'objetos cortantes': 0.062}","{'Manha': 0.125, 'Tarde': 0.188, 'Noite': 0.312, 'Madrugada': 0.375}",{'Devonshire'},"{1752, 1762}"
679,2,0.467553081889333,1111.11111110931,1039.00684864128,33.842,-118.29965,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.0}",{'Harbor'},{504}
680,1,0,0,0,34.1267,-118.1868,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1128}
681,29,0.464560323181553,1390.29004898154,18730.3342396579,34.2132689655172,-118.458168965517,"{'roubo': 0.793, 'agressao grave': 0.103, 'vandalismo': 0.103}","{'Indefinido': 0.828, 'outros': 0.034, 'objetos cortantes': 0.034, 'armas de fogo automaticas': 0.034, 'objetos contundentes': 0.034, 'armas de fogo': 0.034}","{'Manha': 0.172, 'Tarde': 0.276, 'Noite': 0.517, 'Madrugada': 0.034}","{'Mission', 'Van Nuys'}","{904, 1993, 1994}"
682,5,0.452699501495176,657.894736841178,1489.14309702151,34.1721,-118.41452,{'roubo': 1.0},"{'Indefinido': 0.8, 'outros': 0.2}","{'Manha': 0.4, 'Tarde': 0.0, 'Noite': 0.2, 'Madrugada': 0.4}","{'Van Nuys', 'N Hollywood'}","{939, 1531}"
683,2,0.436924026064589,0,0,34.138,-118.4376,"{'agressao grave': 0.5, 'agressao leve': 0.5}","{'armas de fogo': 0.5, 'força fisica e ameacas': 0.5}","{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.0}",{'Van Nuys'},{994}
684,1,0,0,0,33.7216,-118.2818,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Harbor'},{589}
685,6,0.508653827570277,0,0,34.0711,-118.4454,"{'agressao grave': 0.167, 'agressao leve': 0.5, 'crime sexual': 0.167, 'roubo': 0.167}","{'explosivos e substancias quimicas': 0.167, 'força fisica e ameacas': 0.667, 'Indefinido': 0.167}","{'Manha': 0.167, 'Tarde': 0.667, 'Noite': 0.167, 'Madrugada': 0.0}",{'West LA'},{818}
686,5,0.131055754453453,348.56756512047,228.408926124332,34.2782,-118.5082,"{'agressao leve': 0.2, 'roubo': 0.6, 'vandalismo': 0.2}","{'força fisica e ameacas': 0.2, 'Indefinido': 0.8}","{'Manha': 0.2, 'Tarde': 0.6, 'Noite': 0.2, 'Madrugada': 0.0}",{'Devonshire'},"{1729, 1716}"
687,3,0.476277969267048,1492.55578532844,2132.61431536203,33.7836666666667,-118.222966666667,"{'agressao grave': 0.667, 'agressao leve': 0.333}","{'armas de fogo': 0.333, 'objetos cortantes': 0.333, 'força fisica e ameacas': 0.333}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.333, 'Madrugada': 0.667}",{'Harbor'},{529}
688,2,0.68465696597406,0,0,34.0193,-118.3749,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Southwest'},{341}
689,1,0,0,0,34.2201,-118.3489,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},{1677}
690,3,0.100127724261571,370.229191625968,111.210619238128,34.168,-118.635566666667,"{'vandalismo': 0.333, 'roubo': 0.667}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.667, 'Madrugada': 0.0}",{'Topanga'},{2172}
691,4,0.315494119838804,910.285295781685,1148.75863277939,34.220275,-118.41045,"{'vandalismo': 0.25, 'agressao grave': 0.25, 'roubo': 0.5}","{'Indefinido': 0.75, 'objetos cortantes': 0.25}","{'Manha': 0.0, 'Tarde': 0.25, 'Noite': 0.75, 'Madrugada': 0.0}","{'Mission', 'Foothill', 'N Hollywood'}","{1681, 1989, 1502}"
692,5,0.109851449676174,405.90036808185,222.943719289419,34.08762,-118.25006,"{'roubo': 0.4, 'vandalismo': 0.4, 'agressao grave': 0.2}","{'outros': 0.2, 'Indefinido': 0.2, 'objetos contundentes': 0.2, 'armas de fogo': 0.2, 'objetos cortantes': 0.2}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.8, 'Madrugada': 0.2}",{'Northeast'},"{1184, 1173, 1174}"
693,1,0,0,0,34.2403,-118.2965,{'agressao grave': 1.0},{'outros': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},{1668}
694,3,0.61117639103782,1889.01204343035,3463.55868999223,34.2247333333333,-118.384366666667,{'roubo': 1.0},"{'Indefinido': 0.333, 'força fisica e ameacas': 0.333, 'outros': 0.333}","{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.0, 'Madrugada': 0.667}",{'Foothill'},{1685}
695,4,0.133430094633547,525.12903839528,280.272069151623,34.11555,-118.257375,"{'roubo': 0.25, 'vandalismo': 0.5, 'agressao leve': 0.25}","{'Indefinido': 0.75, 'força fisica e ameacas': 0.25}","{'Manha': 0.25, 'Tarde': 0.5, 'Noite': 0.25, 'Madrugada': 0.0}",{'Northeast'},{1133}
696,3,0.467066601478476,0,0,34.1888,-118.6369,"{'roubo': 0.667, 'vandalismo': 0.333}","{'Indefinido': 0.667, 'outros': 0.333}","{'Manha': 0.333, 'Tarde': 0.667, 'Noite': 0.0, 'Madrugada': 0.0}",{'Topanga'},{2142}
697,1,0,0,0,34.0568,-118.4046,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'West LA'},{886}
698,2,0.1459097269447,596.549986272907,174.084891211889,34.1588,-118.52215,"{'vandalismo': 0.5, 'roubo': 0.5}","{'objetos contundentes': 0.5, 'Indefinido': 0.5}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'West Valley'},"{1075, 1094}"
699,8,0.606397905413514,0,0,34.1201,-118.3163,"{'agressao leve': 0.125, 'roubo': 0.875}","{'outros': 0.375, 'Indefinido': 0.625}","{'Manha': 0.5, 'Tarde': 0.375, 'Noite': 0.125, 'Madrugada': 0.0}",{'Hollywood'},{629}
700,5,0.547752490066615,0,0,34.1131,-118.341,"{'roubo': 0.8, 'crime sexual': 0.2}","{'Indefinido': 0.8, 'força fisica e ameacas': 0.2}","{'Manha': 0.0, 'Tarde': 0.4, 'Noite': 0.4, 'Madrugada': 0.2}",{'Hollywood'},{625}
701,2,0.295436383333852,1015.34616513264,599.940397717365,34.14745,-118.5273,"{'vandalismo': 0.5, 'roubo': 0.5}","{'armas de fogo': 0.5, 'Indefinido': 0.5}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West Valley'},{1094}
702,11,0.445631150937482,1110.32985283267,5442.77327261876,34.2409,-118.266590909091,"{'roubo': 0.182, 'vandalismo': 0.091, 'agressao grave': 0.455, 'agressao leve': 0.273}","{'Indefinido': 0.273, 'objetos contundentes': 0.455, 'força fisica e ameacas': 0.182, 'outros': 0.091}","{'Manha': 0.091, 'Tarde': 0.636, 'Noite': 0.273, 'Madrugada': 0.0}",{'Foothill'},"{1659, 1669}"
703,10,0.278622564353012,628.544078622187,1751.26562994615,34.13235,-118.3567,"{'roubo': 0.5, 'agressao leve': 0.3, 'vandalismo': 0.2}","{'Indefinido': 0.7, 'força fisica e ameacas': 0.3}","{'Manha': 0.3, 'Tarde': 0.2, 'Noite': 0.3, 'Madrugada': 0.2}",{'N Hollywood'},{1599}
704,6,0.171817679924851,472.14003586258,486.732033369267,34.2465833333333,-118.438883333333,"{'vandalismo': 0.333, 'roubo': 0.5, 'agressao leve': 0.167}","{'Indefinido': 0.833, 'força fisica e ameacas': 0.167}","{'Manha': 0.167, 'Tarde': 0.5, 'Noite': 0.333, 'Madrugada': 0.0}",{'Mission'},"{1958, 1967}"
705,2,0.632192827350641,0,0,34.1194,-118.3189,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.5}",{'Hollywood'},{627}
706,9,0.144861409164739,347.569145875041,453.14420628279,34.2076777777778,-118.498844444444,"{'agressao leve': 0.222, 'roubo': 0.333, 'vandalismo': 0.222, 'agressao grave': 0.222}","{'força fisica e ameacas': 0.222, 'Indefinido': 0.556, 'objetos cortantes': 0.222}","{'Manha': 0.222, 'Tarde': 0.333, 'Noite': 0.444, 'Madrugada': 0.0}",{'West Valley'},"{1008, 1017}"
707,6,0.411991785748104,706.863956125009,1747.33286138947,34.2317833333333,-118.485116666667,"{'roubo': 0.833, 'crime sexual': 0.167}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.833, 'Noite': 0.167, 'Madrugada': 0.0}",{'Devonshire'},"{1797, 1798}"
708,1,0,0,0,34.0987,-118.2144,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Northeast'},{1158}
709,3,0.201984845488348,455.676485794536,276.119233727649,34.1541666666667,-118.3804,"{'vandalismo': 0.667, 'roubo': 0.333}","{'outros': 0.333, 'armas de fogo': 0.333, 'Indefinido': 0.333}","{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.0, 'Madrugada': 0.667}",{'N Hollywood'},"{1553, 1563}"
710,4,0.348760418377942,0,0,34.2357,-118.4938,"{'agressao leve': 0.25, 'vandalismo': 0.25, 'crime sexual': 0.25, 'roubo': 0.25}","{'força fisica e ameacas': 0.25, 'Indefinido': 0.75}","{'Manha': 0.25, 'Tarde': 0.0, 'Noite': 0.75, 'Madrugada': 0.0}",{'Devonshire'},{1797}
