Comunidade,Tamanho,Densidade,Densidade Espacial,Lat,Lon,Porcentagem Crimes,Porcentagem Armas,Porcentagem Horarios,Areas,Subareas,Tamanho_normalizado,Densidade_normalizado,Densidade Espacial_normalizado,Fator escolha
611,2,0.32088808287272735,90.09009008709941,34.0659,-118.18015,"{'agressao grave': 0.5, 'roubo': 0.5}","{'armas de fogo': 0.5, 'Indefinido': 0.5}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.5}",{'Hollenbeck'},{439},0.0008873114463176575,0.3952477614543401,0.33333333333333337,0.3642905473938367
612,2,0.44003099029489096,4.683560764954505,34.14015,-118.42245,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'Van Nuys'},"{994, 998}",0.0008873114463176575,0.5419997599398974,0.01732917483090694,0.2796644673854021
613,17,0.31595486306812987,5.271930265215362,34.2685294117647,-118.51464705882347,"{'agressao grave': 0.118, 'roubo': 0.765, 'agressao leve': 0.118}","{'armas de fogo': 0.059, 'força fisica e ameacas': 0.176, 'Indefinido': 0.529, 'objetos cortantes': 0.176, 'outros': 0.059}","{'Manha': 0.0, 'Tarde': 0.471, 'Noite': 0.471, 'Madrugada': 0.059}",{'Devonshire'},{1735},0.01419698314108252,0.3891713622715673,0.019506141981944378,0.20433875212675584
614,14,0.4380875843688497,0.0,34.20370000000001,-118.42100000000003,"{'vandalismo': 0.357, 'roubo': 0.429, 'agressao leve': 0.143, 'agressao grave': 0.071}","{'Indefinido': 0.786, 'força fisica e ameacas': 0.143, 'armas de fogo': 0.071}","{'Manha': 0.214, 'Tarde': 0.357, 'Noite': 0.357, 'Madrugada': 0.071}",{'N Hollywood'},{1511},0.011535048802129548,0.5396060068438387,0.0,0.2698030034219194
615,20,0.255153230095005,5.526655825809177,33.75469499999999,-118.292405,"{'agressao leve': 0.2, 'roubo': 0.55, 'vandalismo': 0.25}","{'força fisica e ameacas': 0.2, 'Indefinido': 0.7, 'objetos contundentes': 0.05, 'outros': 0.05}","{'Manha': 0.3, 'Tarde': 0.4, 'Noite': 0.15, 'Madrugada': 0.15}",{'Harbor'},"{521, 541}",0.01685891748003549,0.3142801132408964,0.020448626556172782,0.1673643698985346
616,11,0.3022099883211557,5.819593507171976,34.10910909090909,-118.24228181818181,"{'roubo': 0.636, 'vandalismo': 0.182, 'agressao grave': 0.091, 'agressao leve': 0.091}","{'Indefinido': 0.727, 'outros': 0.273}","{'Manha': 0.182, 'Tarde': 0.818, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1134},0.008873114463176575,0.3722413755716045,0.02153249597725112,0.1968869357744278
617,4,0.37951128163266157,0.0,34.2827,-118.4694,"{'agressao leve': 0.25, 'vandalismo': 0.25, 'roubo': 0.5}","{'força fisica e ameacas': 0.25, 'Indefinido': 0.5, 'outros': 0.25}","{'Manha': 0.25, 'Tarde': 0.0, 'Noite': 0.25, 'Madrugada': 0.5}",{'Devonshire'},{1709},0.002661934338952973,0.4674557657894433,0.0,0.23372788289472166
618,1,0.0,0.0,34.1053,-118.5032,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'West LA'},{804},0.0,0.0,0.0,0.0
619,6,0.4500086386268185,18.261504747963656,33.98233333333334,-118.2565,"{'agressao leve': 0.167, 'agressao grave': 0.667, 'roubo': 0.167}","{'força fisica e ameacas': 0.333, 'objetos cortantes': 0.167, 'objetos contundentes': 0.167, 'outros': 0.167, 'armas de fogo': 0.167}","{'Manha': 0.167, 'Tarde': 0.5, 'Noite': 0.333, 'Madrugada': 0.0}",{'Newton'},"{1385, 1395}",0.004436557231588288,0.55428953752362,0.06756756756970854,0.31092855254666424
620,1,0.0,0.0,34.1781,-118.5714,{'agressao grave': 1.0},{'armas de fogo': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Topanga'},{2169},0.0,0.0,0.0,0.0
621,1,0.0,0.0,34.1637,-118.6352,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Topanga'},{2173},0.0,0.0,0.0,0.0
622,2,0.3240508463208342,0.0,34.2219,-118.3814,"{'roubo': 0.5, 'vandalismo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},{1685},0.0008873114463176575,0.39914343486695997,0.0,0.19957171743347998
623,2,0.576011970178564,0.0,34.2143,-118.6206,{'roubo': 1.0},"{'Indefinido': 0.5, 'armas de fogo': 0.5}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.5}",{'Topanga'},{2113},0.0008873114463176575,0.7094917322756433,0.0,0.35474586613782166
624,25,0.6359012896255801,86.6250866252885,34.120043999999986,-118.31629999999997,"{'roubo': 0.96, 'vandalismo': 0.04}","{'Indefinido': 0.92, 'outros': 0.08}","{'Manha': 0.24, 'Tarde': 0.68, 'Noite': 0.04, 'Madrugada': 0.04}",{'Hollywood'},"{627, 629}",0.02129547471162378,0.783259256561815,0.32051282052420743,0.5518860385430112
625,1,0.0,0.0,34.2446,-118.2787,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},{1668},0.0,0.0,0.0,0.0
626,2,0.17781716813343007,5.534190241738689,33.717600000000004,-118.30015,"{'roubo': 0.5, 'crime sexual': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.0}",{'Harbor'},{584},0.0008873114463176575,0.21902289740302971,0.0204765038951129,0.11974970064907131
627,1,0.0,0.0,34.3216,-118.4759,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Mission'},{1912},0.0,0.0,0.0,0.0
628,4,0.3748872563092834,9.873813051354738,34.042725,-118.52255,"{'vandalismo': 0.5, 'roubo': 0.5}","{'Indefinido': 0.75, 'outros': 0.25}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'West LA'},{823},0.002661934338952973,0.4617602109978423,0.03653310829122531,0.2491466596445338
629,1,0.0,0.0,34.138,-118.4376,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Van Nuys'},{994},0.0,0.0,0.0,0.0
630,2,0.38478177563884275,4.057453595618198,34.19605,-118.5535,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.5}",{'West Valley'},"{1021, 1023}",0.0008873114463176575,0.47394759602212866,0.015012578304285701,0.24448008716320718
631,1,0.0,0.0,34.1286,-118.3642,{'roubo': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Hollywood'},{622},0.0,0.0,0.0,0.0
632,2,0.12277327865405344,4.057453595588959,34.042,-118.53045,"{'roubo': 0.5, 'vandalismo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'West LA'},{823},0.0008873114463176575,0.1512236388462926,0.015012578304177517,0.08311810857523506
633,2,0.24863415347319173,8.364654872787938,34.262100000000004,-118.4462,"{'agressao leve': 0.5, 'roubo': 0.5}","{'força fisica e ameacas': 0.5, 'Indefinido': 0.5}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.5}",{'Mission'},{1945},0.0008873114463176575,0.3062503652413641,0.030949223030342782,0.16859979413585346
634,3,0.270979892834422,4.235548789568575,34.25066666666667,-118.57583333333334,{'roubo': 1.0},"{'Indefinido': 0.667, 'outros': 0.333}","{'Manha': 0.333, 'Tarde': 0.0, 'Noite': 0.333, 'Madrugada': 0.333}",{'Devonshire'},"{1753, 1762}",0.0017746228926353153,0.3337743025016688,0.01567153052192397,0.1747229165117964
635,5,0.3715750761952902,6.208921453745783,34.23408,-118.4153,"{'roubo': 0.8, 'homicidio': 0.2}","{'Indefinido': 0.8, 'armas de fogo': 0.2}","{'Manha': 0.2, 'Tarde': 0.2, 'Noite': 0.2, 'Madrugada': 0.4}",{'Mission'},{1979},0.00354924578527063,0.45768049646351155,0.022973009379622027,0.2403267529215668
636,2,0.3629029118180401,0.0,34.2927,-118.4668,"{'roubo': 0.5, 'vandalismo': 0.5}",{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Mission'},"{1921, 1924}",0.0008873114463176575,0.4469987237831853,0.0,0.22349936189159264
637,1,0.0,0.0,34.1177,-118.413,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{809},0.0,0.0,0.0,0.0
638,2,0.35133118712229156,0.0,34.0494,-118.4866,"{'golpes': 0.5, 'vandalismo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.0}",{'West LA'},{831},0.0008873114463176575,0.4327454731133106,0.0,0.2163727365566553
639,5,0.1423056979791922,3.44948585699773,34.12481999999999,-118.18812,"{'vandalismo': 0.4, 'roubo': 0.4, 'agressao leve': 0.2}","{'Indefinido': 0.8, 'força fisica e ameacas': 0.2}","{'Manha': 0.0, 'Tarde': 0.2, 'Noite': 0.6, 'Madrugada': 0.2}",{'Northeast'},"{1128, 1107}",0.00354924578527063,0.1752823229361926,0.012763097671315293,0.09402271030375395
640,5,0.21828786459817345,6.516295388962031,34.2898,-118.45806,"{'crime sexual': 0.4, 'agressao grave': 0.2, 'roubo': 0.4}","{'força fisica e ameacas': 0.6, 'armas de fogo': 0.2, 'Indefinido': 0.2}","{'Manha': 0.4, 'Tarde': 0.4, 'Noite': 0.2, 'Madrugada': 0.0}",{'Mission'},{1924},0.00354924578527063,0.2688719040691087,0.024110292939959897,0.14649109850453432
641,2,0.3755033651957353,4.498884409369747,33.9174,-118.29155,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.5}",{'Southeast'},"{1851, 1831}",0.0008873114463176575,0.4625190913401791,0.016645872315220654,0.23958248182769987
642,1,0.0,0.0,34.1039,-118.1893,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Hollenbeck'},{403},0.0,0.0,0.0,0.0
643,1,0.0,0.0,34.1444,-118.1904,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Northeast'},{1109},0.0,0.0,0.0,0.0
644,16,0.4419862897948198,0.0,34.21190000000001,-118.60169999999995,"{'roubo': 0.438, 'agressao leve': 0.312, 'agressao grave': 0.062, 'vandalismo': 0.188}","{'Indefinido': 0.562, 'outros': 0.125, 'armas de fogo': 0.062, 'força fisica e ameacas': 0.25}","{'Manha': 0.25, 'Tarde': 0.312, 'Noite': 0.375, 'Madrugada': 0.062}",{'Topanga'},{2125},0.013309671694764862,0.5444081627182149,0.0,0.27220408135910745
645,1,0.0,0.0,34.1128,-118.1843,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1139},0.0,0.0,0.0,0.0
646,3,0.4141494047166125,95.55497043423202,34.23113333333333,-118.41936666666668,"{'agressao leve': 0.333, 'roubo': 0.667}","{'objetos contundentes': 0.333, 'Indefinido': 0.667}","{'Manha': 0.333, 'Tarde': 0.333, 'Noite': 0.0, 'Madrugada': 0.333}",{'Mission'},{1988},0.0017746228926353153,0.5101206116987929,0.35355339061839525,0.431837001158594
647,6,0.25520853113297953,4.482172558642858,34.11456666666667,-118.31185,"{'roubo': 0.833, 'vandalismo': 0.167}","{'outros': 0.167, 'Indefinido': 0.833}","{'Manha': 0.5, 'Tarde': 0.333, 'Noite': 0.0, 'Madrugada': 0.167}",{'Hollywood'},{629},0.004436557231588288,0.3143482292371959,0.016584038467529108,0.1654661338523625
648,6,0.27700399555134797,8.087794508954524,34.08611666666667,-118.16433333333335,"{'roubo': 0.333, 'agressao grave': 0.167, 'vandalismo': 0.5}","{'Indefinido': 0.833, 'outros': 0.167}","{'Manha': 0.167, 'Tarde': 0.167, 'Noite': 0.5, 'Madrugada': 0.167}",{'Hollenbeck'},{429},0.004436557231588288,0.341194375856591,0.029924839684125144,0.18555960777035807
649,7,0.23367706005507452,5.084934990089329,34.23917142857143,-118.51152857142858,"{'roubo': 0.714, 'agressao grave': 0.143, 'crime sexual': 0.143}","{'força fisica e ameacas': 0.286, 'Indefinido': 0.571, 'armas de fogo': 0.143}","{'Manha': 0.0, 'Tarde': 0.429, 'Noite': 0.571, 'Madrugada': 0.0}",{'Devonshire'},{1775},0.005323868677905946,0.2878272513679859,0.01881425946395509,0.1533207554159705
650,2,0.4335499066009404,3.747253742368269,34.086749999999995,-118.47335000000001,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West LA'},{805},0.0008873114463176575,0.5340168090029247,0.01386483884722286,0.2739408239250738
651,1,0.0,0.0,34.2802,-118.4961,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1708},0.0,0.0,0.0,0.0
652,2,0.3245937749111156,0.0,33.7206,-118.288,"{'agressao leve': 0.5, 'roubo': 0.5}","{'força fisica e ameacas': 0.5, 'Indefinido': 0.5}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.5}",{'Harbor'},{587},0.0008873114463176575,0.39981217677852354,0.0,0.19990608838926177
653,2,0.6821707407511611,0.0,34.2802,-118.5092,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1716},0.0008873114463176575,0.8402507684228534,0.0,0.4201253842114267
654,1,0.0,0.0,34.194,-118.3615,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'N Hollywood'},{1519},0.0,0.0,0.0,0.0
655,1,0.0,0.0,34.2988,-118.4463,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Mission'},{1925},0.0,0.0,0.0,0.0
656,14,0.13095700852332176,2.945020254282269,34.2203,-118.40490714285713,"{'roubo': 0.643, 'vandalismo': 0.214, 'crime sexual': 0.143}","{'Indefinido': 0.857, 'objetos cortantes': 0.071, 'armas de fogo': 0.071}","{'Manha': 0.214, 'Tarde': 0.143, 'Noite': 0.429, 'Madrugada': 0.214}",{'Foothill'},"{1681, 1691, 1693}",0.011535048802129548,0.1613037916591294,0.010896574941206126,0.08610018330016776
657,6,0.5317234514561353,270.2702702612982,34.197583333333334,-118.43560000000001,"{'roubo': 0.833, 'agressao leve': 0.167}","{'Indefinido': 0.667, 'outros': 0.167, 'força fisica e ameacas': 0.167}","{'Manha': 0.167, 'Tarde': 0.167, 'Noite': 0.5, 'Madrugada': 0.167}",{'Van Nuys'},{916},0.004436557231588288,0.6549401960314274,1.0,0.8274700980157137
658,6,0.33376508489428036,4.987675841348635,34.17875,-118.50961666666666,{'roubo': 1.0},"{'Indefinido': 0.833, 'armas de fogo': 0.167}","{'Manha': 0.167, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.167}",{'West Valley'},{1047},0.004436557231588288,0.4111087625164472,0.018454400613602574,0.2147815815650249
659,3,0.12717435191307094,3.8814783826712382,34.14463333333334,-118.53053333333332,"{'roubo': 0.333, 'agressao grave': 0.333, 'vandalismo': 0.333}","{'Indefinido': 0.667, 'objetos cortantes': 0.333}","{'Manha': 0.333, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.0}",{'West Valley'},{1094},0.0017746228926353153,0.15664457669493553,0.014361470016360334,0.08550302335564794
660,5,0.36927120900359867,8.946552098955028,34.01748,-118.22056,"{'agressao grave': 0.6, 'roubo': 0.4}","{'armas de fogo': 0.2, 'armas de fogo semiautomaticas': 0.2, 'armas de fogo automaticas': 0.2, 'Indefinido': 0.4}","{'Manha': 0.0, 'Tarde': 0.4, 'Noite': 0.0, 'Madrugada': 0.6}",{'Hollenbeck'},"{497, 491}",0.00354924578527063,0.4548427520946584,0.03310224276723249,0.24397249743094546
661,1,0.0,0.0,34.0124,-118.3654,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Southwest'},{341},0.0,0.0,0.0,0.0
662,1,0.0,0.0,34.0497,-118.5293,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{822},0.0,0.0,0.0,0.0
663,1,0.0,0.0,34.1292,-118.1879,{'roubo': 1.0},{'outros': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Northeast'},{1107},0.0,0.0,0.0,0.0
664,1,0.0,0.0,34.1615,-118.6251,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Topanga'},{2183},0.0,0.0,0.0,0.0
665,8,0.5569844767101552,12.62543410441579,34.307075,-118.51092500000001,{'roubo': 1.0},"{'Indefinido': 0.875, 'outros': 0.125}","{'Manha': 0.5, 'Tarde': 0.125, 'Noite': 0.125, 'Madrugada': 0.25}",{'Devonshire'},{1705},0.006211180124223603,0.6860549809567776,0.046714106187889175,0.3663845435723334
666,11,0.4221667695532533,0.0,34.2729,-118.39090000000002,"{'roubo': 0.455, 'vandalismo': 0.273, 'crime sexual': 0.091, 'agressao leve': 0.182}","{'Indefinido': 0.636, 'objetos contundentes': 0.091, 'objetos cortantes': 0.091, 'força fisica e ameacas': 0.182}","{'Manha': 0.0, 'Tarde': 0.273, 'Noite': 0.455, 'Madrugada': 0.273}",{'Foothill'},{1634},0.008873114463176575,0.5199958475631982,0.0,0.2599979237815991
667,3,0.4395415783564511,15.816371242657146,33.966433333333335,-118.418,"{'roubo': 0.667, 'agressao leve': 0.333}","{'Indefinido': 0.333, 'força fisica e ameacas': 0.667}","{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.667, 'Madrugada': 0.0}",{'Pacific'},{1474},0.0017746228926353153,0.5413969361411273,0.05852057359977413,0.2999587548704507
668,1,0.0,0.0,34.1181,-118.3436,{'roubo': 1.0},{'outros': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Hollywood'},{625},0.0,0.0,0.0,0.0
669,24,0.252630787025983,5.588190167050014,34.17931666666667,-118.40183750000001,"{'roubo': 0.542, 'vandalismo': 0.167, 'agressao leve': 0.25, 'agressao grave': 0.042}","{'outros': 0.125, 'Indefinido': 0.583, 'força fisica e ameacas': 0.167, 'objetos cortantes': 0.042, 'armas de fogo': 0.083}","{'Manha': 0.25, 'Tarde': 0.167, 'Noite': 0.292, 'Madrugada': 0.292}",{'N Hollywood'},"{1523, 1532}",0.020408163265306124,0.3111731422137972,0.020676303618771437,0.16592472291628432
670,2,0.7345418300918081,0.0,34.1603,-118.4858,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1078},0.0008873114463176575,0.9047578565063518,0.0,0.4523789282531759
671,3,0.3218124521012396,7.0630357043181435,34.142633333333336,-118.46929999999999,"{'roubo': 0.333, 'vandalismo': 0.667}","{'outros': 0.333, 'Indefinido': 0.667}","{'Manha': 0.667, 'Tarde': 0.0, 'Noite': 0.333, 'Madrugada': 0.0}",{'Van Nuys'},{991},0.0017746228926353153,0.3963863355797982,0.026133232106844668,0.21125978384332142
672,3,0.12520659290443406,4.411250176267784,34.01343333333333,-118.43443333333333,"{'vandalismo': 0.333, 'roubo': 0.667}","{'Indefinido': 0.667, 'outros': 0.333}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.667, 'Madrugada': 0.333}",{'Pacific'},"{1424, 1435}",0.0017746228926353153,0.1542208271549633,0.016321625652732624,0.08527122640384796
673,2,0.672683223940327,8.32883177515024,34.245900000000006,-118.43965,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Mission'},{1967},0.0008873114463176575,0.8285647009700775,0.0308166775690789,0.4296906892695782
674,1,0.0,0.0,34.0376,-118.5215,{'roubo': 1.0},{'outros': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'West LA'},{823},0.0,0.0,0.0,0.0
675,3,0.42426890943186785,6.260014251516767,34.048633333333335,-118.4905,"{'roubo': 0.667, 'agressao leve': 0.333}",{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.333}",{'West LA'},{831},0.0017746228926353153,0.5225851181707197,0.02316205273138094,0.27287358545105034
676,1,0.0,0.0,34.2068,-118.3417,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Foothill'},{1677},0.0,0.0,0.0,0.0
677,2,0.7014192564434777,10.010010009993826,34.06615,-118.1927,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Hollenbeck'},{437},0.0008873114463176575,0.8639597596405932,0.03703703703820666,0.4504983983394
678,5,0.39416914575726364,0.0,33.8887,-118.287,"{'agressao leve': 0.2, 'vandalismo': 0.2, 'agressao grave': 0.2, 'roubo': 0.4}","{'força fisica e ameacas': 0.4, 'Indefinido': 0.4, 'armas de fogo': 0.2}","{'Manha': 0.0, 'Tarde': 0.6, 'Noite': 0.2, 'Madrugada': 0.2}",{'Southeast'},{1881},0.00354924578527063,0.4855103097010933,0.0,0.24275515485054666
679,1,0.0,0.0,34.1,-118.1809,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Hollenbeck'},{406},0.0,0.0,0.0,0.0
680,3,0.24653767921131586,6.435006435010545,34.0664,-118.4404,"{'vandalismo': 0.333, 'agressao leve': 0.333, 'crime sexual': 0.333}","{'Indefinido': 0.333, 'força fisica e ameacas': 0.667}","{'Manha': 0.0, 'Tarde': 0.667, 'Noite': 0.0, 'Madrugada': 0.333}",{'West LA'},"{818, 828}",0.0017746228926353153,0.30366807314894717,0.023809523810329414,0.1637387984796383
681,1,0.0,0.0,34.2168,-118.348,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},{1677},0.0,0.0,0.0,0.0
682,1,0.0,0.0,34.1436,-118.4225,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Van Nuys'},{998},0.0,0.0,0.0,0.0
683,2,0.2816078507574945,8.364654872910906,34.2704,-118.31190000000001,"{'agressao grave': 0.5, 'vandalismo': 0.5}","{'armas de fogo': 0.5, 'Indefinido': 0.5}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'Foothill'},{1618},0.0008873114463176575,0.346865086491897,0.030949223030797765,0.1889071547613474
684,2,0.40191944177208216,0.0,33.7244,-118.322,"{'roubo': 0.5, 'agressao leve': 0.5}","{'Indefinido': 0.5, 'força fisica e ameacas': 0.5}","{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Harbor'},{581},0.0008873114463176575,0.4950565886499457,0.0,0.24752829432497284
685,3,0.39214121893708587,9.555497043049774,34.09826666666667,-118.38766666666668,"{'roubo': 0.667, 'vandalismo': 0.333}","{'armas de fogo semiautomaticas': 0.333, 'Indefinido': 0.667}","{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.667, 'Madrugada': 0.0}",{'Hollywood'},{631},0.0017746228926353153,0.4830124496095224,0.03535533906045785,0.2591838943349901
686,3,0.26090271135316984,5.301413307072214,34.2177,-118.36116666666668,"{'roubo': 0.667, 'vandalismo': 0.333}","{'objetos contundentes': 0.333, 'Indefinido': 0.667}","{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.333}",{'Foothill'},{1698},0.0017746228926353153,0.32136192686410486,0.01961522923681835,0.1704885780504616
687,1,0.0,0.0,34.2295,-118.3563,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},{1678},0.0,0.0,0.0,0.0
688,1,0.0,0.0,34.2445,-118.4982,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Devonshire'},{1776},0.0,0.0,0.0,0.0
689,3,0.3178690076081762,5.656579884682525,33.874266666666664,-118.28796666666666,"{'roubo': 0.667, 'agressao grave': 0.333}","{'Indefinido': 0.667, 'objetos cortantes': 0.333}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Southeast'},{1891},0.0017746228926353153,0.39152907321483543,0.02092934557402013,0.2062292093944278
690,5,0.18545056251784914,2.861084011612053,34.210040000000006,-118.54390000000001,"{'agressao leve': 0.6, 'roubo': 0.4}","{'força fisica e ameacas': 0.6, 'Indefinido': 0.4}","{'Manha': 0.2, 'Tarde': 0.4, 'Noite': 0.2, 'Madrugada': 0.2}",{'West Valley'},"{1001, 1003}",0.00354924578527063,0.2284251850035213,0.010586010843316016,0.11950559792341865
691,3,0.2538846386807159,3.2255515014779985,33.746566666666666,-118.30499999999999,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.333}",{'Harbor'},{551},0.0017746228926353153,0.3127175500188249,0.011934540555864782,0.16232604528734484
692,2,0.3586105498392166,0.0,34.2581,-118.3418,"{'roubo': 0.5, 'agressao leve': 0.5}","{'Indefinido': 0.5, 'força fisica e ameacas': 0.5}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'Foothill'},{1656},0.0008873114463176575,0.4417116889756178,0.0,0.2208558444878089
